  ,Class,Confidence,X,Y,Width,Height
2025-09-19 09:05:06,PS,0.8541662693023682,618,627,109,168,270.64
2025-09-19 09:05:06,PS,0.8360744714736938,1209,563,118,94,210.64
2025-09-19 09:05:06,PS,0.8101807236671448,619,530,93,38,118.89
2025-09-19 09:05:06,PS,0.6898045539855957,727,575,92,50,135.65
2025-09-19 09:05:06,LDPE,0.6454693675041199,1077,631,132,174,303.1
2025-09-19 09:05:06,PS,0.48912912607192993,671,452,214,166,376.96
2025-09-19 09:05:06,LDPE,0.4701083302497864,794,652,109,131,238.99
2025-09-19 09:05:06,PS_count,5,,,,,
2025-09-19 09:05:06,LDPE_count,2,,,,,
2025-09-19 09:05:10,PS,0.7986772656440735,631,529,100,39,124.9
2025-09-19 09:05:10,PS,0.7842558026313782,623,620,113,159,268.08
2025-09-19 09:05:10,PS,0.7399379014968872,1208,564,116,94,208.84
2025-09-19 09:05:10,PS,0.5380100607872009,675,449,215,179,392.35
2025-09-19 09:05:10,LDPE,0.5074127316474915,1075,634,131,167,295.82
2025-09-19 09:05:10,PS_count,4,,,,,
2025-09-19 09:05:10,LDPE_count,1,,,,,
2025-09-19 09:05:13,PS,0.833094596862793,665,498,219,195,413.3
2025-09-19 09:05:13,PS,0.6530188918113708,1213,554,117,110,226.89
2025-09-19 09:05:13,PS_count,2,,,,,
2025-09-19 09:10:47,LDPE,0.8482452034950256,663,499,212,141,345.79
2025-09-19 09:10:47,LDPE,0.7597150802612305,1021,516,225,165,385.36
2025-09-19 09:10:47,LDPE,0.6365112066268921,608,612,70,88,156.97
2025-09-19 09:10:47,LDPE,0.6222002506256104,1148,655,263,130,369.81
2025-09-19 09:10:47,LDPE_count,4,,,,,
2025-09-19 09:10:50,LDPE,0.875766932964325,665,497,211,139,342.51
2025-09-19 09:10:50,LDPE,0.7552193999290466,607,613,70,93,161.37
2025-09-19 09:10:50,LDPE,0.6631773710250854,1026,524,230,174,400.1
2025-09-19 09:10:50,LDPE,0.632457435131073,1150,651,259,137,376.74
2025-09-19 09:10:50,LDPE,0.5589669942855835,669,589,49,52,100.96
2025-09-19 09:10:50,PS,0.5526200532913208,598,702,67,36,98.22
2025-09-19 09:10:50,LDPE_count,5,,,,,
2025-09-19 09:10:50,PS_count,1,,,,,
2025-09-19 09:10:54,PS,0.9055806994438171,1101,574,136,107,241.26
2025-09-19 09:10:54,PS,0.816896915435791,980,619,94,81,174.52
2025-09-19 09:10:54,PS,0.628897488117218,701,597,50,60,109.54
2025-09-19 09:10:54,PS,0.5042926073074341,627,618,107,128,234.06
2025-09-19 09:10:54,PS_count,4,,,,,
2025-09-19 09:10:57,PS,0.9167993664741516,1099,566,130,115,244.54
2025-09-19 09:10:57,PS,0.6058652400970459,484,704,189,31,153.09
2025-09-19 09:10:57,PS,0.6052005290985107,977,614,91,82,172.77
2025-09-19 09:10:57,PS_count,3,,,,,
2025-09-19 09:11:00,PS,0.8859080076217651,1089,561,135,112,245.93
2025-09-19 09:11:00,PS,0.8057488203048706,600,619,80,137,209.38
2025-09-19 09:11:00,PS,0.7585369944572449,1000,551,96,57,147.95
2025-09-19 09:11:00,PS,0.5534301996231079,669,497,200,187,386.78
2025-09-19 09:11:00,PS_count,4,,,,,
2025-09-19 09:11:03,PS,0.777055561542511,668,578,55,57,111.98
2025-09-19 09:11:03,PS,0.6820852756500244,614,529,87,34,108.77
2025-09-19 09:11:03,PS,0.6245904564857483,1140,693,147,53,176.53
2025-09-19 09:11:03,PS,0.6141724586486816,666,472,198,112,297.83
2025-09-19 09:11:03,PS,0.5711363554000854,484,704,180,32,151.79
2025-09-19 09:11:03,PS,0.5591514706611633,610,700,82,40,114.54
2025-09-19 09:11:03,PS,0.5226554870605469,1054,590,58,87,142.07
2025-09-19 09:11:03,PS,0.41546034812927246,1270,688,19,63,69.2
2025-09-19 09:11:03,PS_count,8,,,,,
2025-09-19 09:11:06,PS,0.5507683753967285,665,467,209,112,305.99
2025-09-19 09:11:06,PS,0.5033964514732361,1150,690,150,59,188.15
2025-09-19 09:11:06,PS_count,2,,,,,
2025-09-19 09:11:10,PS,0.7188999652862549,1204,681,150,78,216.33
2025-09-19 09:11:10,PS,0.5786739587783813,1238,514,83,72,154.61
2025-09-19 09:11:10,PS,0.45381492376327515,824,708,102,24,98.95
2025-09-19 09:11:10,PS,0.40168190002441406,1142,578,55,74,127.59
2025-09-19 09:11:10,PS_count,4,,,,,
2025-09-19 09:11:13,PS,0.8547724485397339,547,599,68,69,137.0
2025-09-19 09:11:13,LDPE,0.8041937947273254,1057,532,54,87,137.08
2025-09-19 09:11:13,LDPE,0.6897176504135132,1011,673,215,91,279.75
2025-09-19 09:11:13,PS,0.6543826460838318,439,682,170,75,225.83
2025-09-19 09:11:13,PS,0.5052986145019531,873,481,168,140,306.72
2025-09-19 09:11:13,PS_count,3,,,,,
2025-09-19 09:11:13,LDPE_count,2,,,,,
2025-09-19 09:11:16,PS,0.789417028427124,640,566,111,64,168.57
2025-09-19 09:11:16,LDPE,0.6264394521713257,1021,671,239,98,306.08
2025-09-19 09:11:16,PS,0.4307065010070801,852,538,80,29,96.33
2025-09-19 09:11:16,PS_count,2,,,,,
2025-09-19 09:11:16,LDPE_count,1,,,,,
2025-09-19 09:11:20,PS,0.8150611519813538,639,565,112,61,165.31
2025-09-19 09:11:20,PS,0.5359535813331604,853,543,75,30,94.87
2025-09-19 09:11:20,LDPE,0.5085471868515015,1032,670,243,100,311.77
2025-09-19 09:11:20,PS_count,2,,,,,
2025-09-19 09:11:20,LDPE_count,1,,,,,
2025-09-19 09:11:24,PS,0.6935552954673767,638,560,97,54,144.75
2025-09-19 09:11:24,LDPE,0.6258813738822937,840,587,60,87,144.5
2025-09-19 09:11:24,PS_count,1,,,,,
2025-09-19 09:11:24,LDPE_count,1,,,,,
2025-09-19 09:11:27,LDPE,0.789056122303009,1093,674,151,91,234.44
2025-09-19 09:11:27,PS,0.7125920653343201,884,532,76,28,92.26
2025-09-19 09:11:27,PS,0.5224213004112244,572,569,58,60,117.98
2025-09-19 09:11:27,PS,0.5160287618637085,900,474,135,128,262.91
2025-09-19 09:11:27,PS,0.4844529628753662,638,562,103,54,149.16
2025-09-19 09:11:27,PS,0.4036794900894165,1014,529,150,94,237.49
2025-09-19 09:11:27,LDPE_count,1,,,,,
2025-09-19 09:11:27,PS_count,5,,,,,
2025-09-19 09:11:29,PS,0.8302567005157471,640,565,112,65,170.65
2025-09-19 09:11:29,PS,0.7831798195838928,1009,674,134,92,222.06
2025-09-19 09:11:29,PS_count,2,,,,,
2025-09-19 09:11:32,PS,0.8487920165061951,633,562,105,60,158.75
2025-09-19 09:11:32,LDPE,0.6105079650878906,1174,666,207,108,299.04
2025-09-19 09:11:32,PS,0.579363226890564,855,470,139,117,255.05
2025-09-19 09:11:32,HDPE,0.45546019077301025,495,538,54,31,81.83
2025-09-19 09:11:32,PS,0.45111000537872314,533,514,86,38,114.33
2025-09-19 09:11:32,PS_count,3,,,,,
2025-09-19 09:11:32,LDPE_count,1,,,,,
2025-09-19 09:11:32,HDPE_count,1,,,,,
2025-09-19 09:11:36,PS,0.8707041144371033,578,583,69,69,138.0
2025-09-19 09:11:36,PS,0.8109493851661682,523,529,88,42,121.59
2025-09-19 09:11:36,PS,0.7501983046531677,639,574,109,59,160.39
2025-09-19 09:11:36,PS,0.6882341504096985,903,545,105,103,207.99
2025-09-19 09:11:36,LDPE,0.6289873719215393,1173,667,211,103,294.84
2025-09-19 09:11:36,PS,0.41742199659347534,945,658,233,124,339.95
2025-09-19 09:11:36,PS_count,5,,,,,
2025-09-19 09:11:36,LDPE_count,1,,,,,
2025-09-19 09:11:39,PS,0.8403605818748474,551,625,116,162,274.17
2025-09-19 09:11:39,PS,0.8299204111099243,984,475,177,126,298.68
2025-09-19 09:11:39,PS,0.8252630829811096,552,530,97,39,123.01
2025-09-19 09:11:39,PS,0.7043919563293457,660,578,105,53,149.2
2025-09-19 09:11:39,PS,0.6835626363754272,975,695,100,49,140.0
2025-09-19 09:11:39,PS_count,5,,,,,
2025-09-19 09:11:42,PS,0.9236592650413513,1105,505,143,110,250.84
2025-09-19 09:11:42,PS,0.7859176993370056,1038,696,115,48,148.59
2025-09-19 09:11:42,PS,0.7050403356552124,582,629,116,173,283.32
2025-09-19 09:11:42,PS,0.6232731938362122,596,530,101,39,125.52
2025-09-19 09:11:42,LDPE,0.6023591756820679,1239,676,79,85,163.89
2025-09-19 09:11:42,LDPE,0.5811800956726074,1146,678,147,82,219.58
2025-09-19 09:11:42,LDPE,0.4999382495880127,1215,584,128,116,243.7
2025-09-19 09:11:42,PS_count,4,,,,,
2025-09-19 09:11:42,LDPE_count,3,,,,,
2025-09-19 09:11:45,PS,0.8995006084442139,1117,498,145,115,258.26
2025-09-19 09:11:45,PS,0.8045411109924316,669,576,61,56,116.89
2025-09-19 09:11:45,PS,0.8020419478416443,1034,692,101,54,147.7
2025-09-19 09:11:45,PS,0.7212390303611755,610,524,83,36,109.33
2025-09-19 09:11:45,LDPE,0.7205478549003601,993,535,97,88,184.78
2025-09-19 09:11:45,PS,0.6851111650466919,660,482,212,188,399.28
2025-09-19 09:11:45,PS,0.5926981568336487,463,705,188,29,147.68
2025-09-19 09:11:45,LDPE,0.5902889370918274,1221,580,115,124,238.83
2025-09-19 09:11:45,PS,0.5852745771408081,578,700,59,39,95.94
2025-09-19 09:11:45,PS_count,7,,,,,
2025-09-19 09:11:45,LDPE_count,2,,,,,
2025-09-19 09:11:48,PS,0.8539611101150513,585,517,91,37,116.05
2025-09-19 09:11:48,PS,0.8416637778282166,1096,497,166,120,282.28
2025-09-19 09:11:48,PS,0.7906908988952637,1038,695,107,50,146.29
2025-09-19 09:11:48,PS,0.7420935034751892,979,469,139,122,260.45
2025-09-19 09:11:48,LDPE,0.6158125996589661,1149,672,174,96,258.49
2025-09-19 09:11:48,PS,0.5391181707382202,635,443,234,197,429.41
2025-09-19 09:11:48,LDPE,0.4266691207885742,1216,586,125,107,231.3
2025-09-19 09:11:48,PS_count,5,,,,,
2025-09-19 09:11:48,LDPE_count,2,,,,,
2025-09-19 09:11:51,PS,0.9046074151992798,1096,501,160,119,275.97
2025-09-19 09:11:51,PS,0.8389588594436646,970,474,144,122,265.09
2025-09-19 09:11:51,PS,0.8057655096054077,1047,696,131,48,158.59
2025-09-19 09:11:51,PS,0.727855920791626,609,523,96,35,115.93
2025-09-19 09:11:51,LDPE,0.7072775363922119,1161,674,141,91,226.55
2025-09-19 09:11:51,PS,0.5422362685203552,648,463,222,182,402.01
2025-09-19 09:11:51,LDPE,0.5100099444389343,1096,501,156,120,273.64
2025-09-19 09:11:51,LDPE,0.4357113242149353,1248,675,64,89,150.94
2025-09-19 09:11:51,PS_count,5,,,,,
2025-09-19 09:11:51,LDPE_count,3,,,,,
2025-09-19 09:11:54,PS,0.9227266907691956,1128,496,132,112,243.18
2025-09-19 09:11:54,PS,0.8126473426818848,1001,538,99,89,187.73
2025-09-19 09:11:54,PS,0.804633617401123,1048,692,96,55,145.33
2025-09-19 09:11:54,PS,0.5445578098297119,682,552,59,52,110.78
2025-09-19 09:11:54,PS_count,4,,,,,
2025-09-19 09:11:57,PS,0.9018750786781311,1124,511,119,118,237.0
2025-09-19 09:11:57,PS,0.8059510588645935,590,522,99,37,121.05
2025-09-19 09:11:57,PS,0.7855733036994934,1075,643,50,43,92.74
2025-09-19 09:11:57,PS,0.7288333773612976,638,579,66,50,114.89
2025-09-19 09:11:57,PS,0.6531230211257935,1005,556,101,83,183.12
2025-09-19 09:11:57,PS,0.6317885518074036,1032,657,76,54,128.12
2025-09-19 09:11:57,PS,0.6208273768424988,591,560,112,47,145.11
2025-09-19 09:11:57,PS,0.588782012462616,1119,645,61,57,117.93
2025-09-19 09:11:57,LDPE,0.4924602508544922,1249,677,61,86,144.86
2025-09-19 09:11:57,PS,0.40169936418533325,1015,481,163,134,295.58
2025-09-19 09:11:57,PS_count,9,,,,,
2025-09-19 09:11:57,LDPE_count,1,,,,,
2025-09-19 09:11:59,PS,0.9040905833244324,1119,519,136,118,253.36
2025-09-19 09:11:59,PS,0.9036228060722351,698,569,106,54,151.31
2025-09-19 09:11:59,PS,0.6501710414886475,591,530,99,36,119.4
2025-09-19 09:11:59,PS,0.6350617408752441,693,532,105,38,126.33
2025-09-19 09:11:59,PS,0.4741326570510864,638,451,240,188,424.83
2025-09-19 09:12:00,PS_count,5,,,,,
2025-09-19 09:12:02,PS,0.8757122755050659,1001,561,115,84,196.57
2025-09-19 09:12:02,PS,0.8122793436050415,1122,516,127,114,240.65
2025-09-19 09:12:02,LDPE,0.8106338977813721,1248,678,62,83,143.47
2025-09-19 09:12:02,PS,0.7315737009048462,663,583,68,56,123.42
2025-09-19 09:12:02,PS,0.7249884009361267,606,527,91,35,112.87
2025-09-19 09:12:02,PS,0.7174493670463562,1056,695,118,50,153.62
2025-09-19 09:12:02,PS,0.6896225214004517,660,476,214,135,339.94
2025-09-19 09:12:02,LDPE,0.45883846282958984,1143,644,269,151,403.08
2025-09-19 09:12:02,PS,0.44183552265167236,1011,481,155,129,282.81
2025-09-19 09:12:02,PS_count,7,,,,,
2025-09-19 09:12:02,LDPE_count,2,,,,,
2025-09-19 09:12:05,PS,0.9094219207763672,1131,509,129,116,244.65
2025-09-19 09:12:05,PS,0.8936775326728821,1009,558,111,84,193.12
2025-09-19 09:12:05,PS,0.8221837282180786,1062,694,109,52,150.57
2025-09-19 09:12:05,PS,0.7861365675926208,606,528,100,35,118.32
2025-09-19 09:12:05,PS,0.6839063763618469,662,581,60,58,117.98
2025-09-19 09:12:05,LDPE,0.49147164821624756,1150,639,259,162,409.67
2025-09-19 09:12:05,PS,0.4765297770500183,646,462,230,175,401.25
2025-09-19 09:12:05,PS,0.4348623752593994,607,563,92,44,127.25
2025-09-19 09:12:05,PS,0.4284037947654724,1257,675,43,87,122.33
2025-09-19 09:12:05,PS_count,8,,,,,
2025-09-19 09:12:05,LDPE_count,1,,,,,
2025-09-19 09:12:08,PS,0.9093461036682129,1011,558,107,86,191.85
2025-09-19 09:12:08,PS,0.8661091327667236,1130,508,123,117,239.92
2025-09-19 09:12:08,PS,0.8606283068656921,733,502,109,105,213.96
2025-09-19 09:12:08,PS,0.7711271047592163,1069,692,107,54,152.03
2025-09-19 09:12:08,PS,0.6602476835250854,1017,479,144,127,270.47
2025-09-19 09:12:08,LDPE,0.43638157844543457,1228,581,101,123,222.92
2025-09-19 09:12:08,PS_count,5,,,,,
2025-09-19 09:12:08,LDPE_count,1,,,,,
2025-09-19 09:12:10,PS,0.9111424684524536,733,507,109,114,222.94
2025-09-19 09:12:10,PS,0.8639702200889587,1011,475,152,123,273.47
2025-09-19 09:12:10,PS,0.7999269366264343,1111,525,117,87,201.78
2025-09-19 09:12:10,PS,0.6698063015937805,1065,692,93,53,140.41
2025-09-19 09:12:10,PS,0.4607396125793457,1008,558,83,84,167.0
2025-09-19 09:12:10,PS_count,5,,,,,
2025-09-19 09:12:13,PS,0.867487907409668,1019,466,140,119,258.15
2025-09-19 09:12:13,PS,0.7382484078407288,1011,557,84,74,157.68
2025-09-19 09:12:13,PS,0.7006036043167114,1122,519,142,93,229.83
2025-09-19 09:12:13,PS,0.680912435054779,1033,691,123,58,168.93
2025-09-19 09:12:13,PS,0.6108623147010803,486,707,122,26,112.64
2025-09-19 09:12:13,PS,0.5506502985954285,1042,624,115,88,201.2
2025-09-19 09:12:13,PS,0.5374124646186829,794,620,63,68,130.9
2025-09-19 09:12:13,PS_count,7,,,,,
2025-09-19 09:12:16,PS,0.8810140490531921,1118,542,124,89,210.1
2025-09-19 09:12:16,PS,0.7469371557235718,1031,695,112,49,148.16
2025-09-19 09:12:16,PS,0.7134503722190857,723,594,66,58,123.74
2025-09-19 09:12:16,PS,0.6359493732452393,1238,678,74,81,154.84
2025-09-19 09:12:16,PS,0.5559990406036377,1000,567,96,76,170.83
2025-09-19 09:12:16,PS,0.5087710022926331,657,622,123,138,260.57
2025-09-19 09:12:16,PS,0.46712905168533325,671,538,102,39,126.14
2025-09-19 09:12:16,PS,0.4555596709251404,518,706,179,28,141.59
2025-09-19 09:12:16,PS_count,8,,,,,
2025-09-19 09:12:19,PS,0.8684626817703247,672,502,214,184,396.87
2025-09-19 09:12:19,PS,0.8315790891647339,1014,515,110,69,174.24
2025-09-19 09:12:19,PS,0.8081278800964355,1112,524,139,121,259.38
2025-09-19 09:12:19,PS,0.768077552318573,1042,698,80,44,118.66
2025-09-19 09:12:19,PS,0.6645315885543823,1256,677,48,84,127.0
2025-09-19 09:12:19,PS,0.5933919548988342,988,577,93,86,178.86
2025-09-19 09:12:19,PS,0.4900505542755127,486,705,181,29,144.9
2025-09-19 09:12:19,LDPE,0.4649820327758789,984,705,123,30,121.49
2025-09-19 09:12:19,PS_count,7,,,,,
2025-09-19 09:12:19,LDPE_count,1,,,,,
2025-09-19 09:12:22,PS,0.8797131776809692,1060,552,132,104,234.33
2025-09-19 09:12:22,PS,0.5662094354629517,945,599,86,92,177.9
2025-09-19 09:12:22,PS,0.5434120893478394,660,499,209,181,388.99
2025-09-19 09:12:22,PS,0.48862558603286743,1249,678,62,83,143.47
2025-09-19 09:12:22,PS,0.4429553151130676,948,508,133,136,268.98
2025-09-19 09:12:22,PS_count,5,,,,,
2025-09-19 09:12:25,PS,0.8219147324562073,1110,551,136,104,237.86
2025-09-19 09:12:25,PS,0.7631805539131165,659,470,210,146,350.2
2025-09-19 09:12:25,PS,0.7279161214828491,987,590,81,82,163.0
2025-09-19 09:12:25,PS,0.6701732277870178,662,591,67,57,123.6
2025-09-19 09:12:25,LDPE,0.48369425535202026,1219,597,120,165,281.42
2025-09-19 09:12:25,PS,0.4671083688735962,1209,694,73,51,122.03
2025-09-19 09:12:25,PS,0.4205259084701538,1018,538,100,57,151.0
2025-09-19 09:12:25,PS_count,6,,,,,
2025-09-19 09:12:25,LDPE_count,1,,,,,
2025-09-19 09:12:27,PS,0.9166421890258789,1118,544,139,112,249.54
2025-09-19 09:12:27,PS,0.8167543411254883,993,588,97,83,179.45
2025-09-19 09:12:27,PS,0.6825736165046692,609,633,96,169,254.75
2025-09-19 09:12:27,PS,0.6204785108566284,692,573,60,48,107.33
2025-09-19 09:12:27,LDPE,0.46551036834716797,1143,665,248,110,330.33
2025-09-19 09:12:27,PS,0.436733603477478,1027,537,94,55,143.81
2025-09-19 09:12:27,PS,0.4216633439064026,643,545,89,52,136.06
2025-09-19 09:12:27,PS_count,6,,,,,
2025-09-19 09:12:27,LDPE_count,1,,,,,
2025-09-19 09:12:30,PS,0.6579636931419373,591,525,84,31,102.06
2025-09-19 09:12:30,PS,0.6376942992210388,641,574,56,52,107.93
2025-09-19 09:12:30,PS,0.6216017007827759,637,495,230,185,412.55
2025-09-19 09:12:30,LDPE,0.47460073232650757,1226,597,106,161,261.27
2025-09-19 09:12:30,PS_count,3,,,,,
2025-09-19 09:12:30,LDPE_count,1,,,,,
2025-09-19 09:12:33,PS,0.7889237999916077,643,497,212,182,392.86
2025-09-19 09:12:33,LDPE,0.6042829751968384,1226,593,106,173,270.84
2025-09-19 09:12:33,LDPE,0.48020070791244507,1257,694,45,51,95.81
2025-09-19 09:12:33,PS_count,1,,,,,
2025-09-19 09:12:33,LDPE_count,2,,,,,
2025-09-19 09:12:36,PS,0.6860051155090332,1209,686,139,67,193.01
2025-09-19 09:12:36,PS,0.5338491201400757,1261,526,36,70,100.4
2025-09-19 09:12:36,PS,0.5233620405197144,626,543,93,40,121.98
2025-09-19 09:12:36,PS,0.48773425817489624,680,499,208,96,282.62
2025-09-19 09:12:36,PS_count,4,,,,,
2025-09-19 09:12:39,PS,0.6500012278556824,1213,596,72,84,155.54
2025-09-19 09:12:39,PS,0.6129211783409119,728,529,117,45,145.12
2025-09-19 09:12:39,PS,0.4732874035835266,717,636,191,168,358.26
2025-09-19 09:12:39,PS_count,3,,,,,
2025-09-19 09:12:42,PS,0.7931942343711853,768,585,74,66,139.77
2025-09-19 09:12:42,PS,0.44629496335983276,483,706,149,28,129.18
2025-09-19 09:12:42,PS_count,2,,,,,
2025-09-19 09:12:44,PS,0.8932271599769592,1161,558,90,78,167.57
2025-09-19 09:12:44,PS,0.7645570039749146,669,524,96,36,117.58
2025-09-19 09:12:44,PS,0.7211180329322815,1022,589,58,88,142.88
2025-09-19 09:12:44,PS,0.5516049861907959,483,703,158,33,144.42
2025-09-19 09:12:44,PS,0.5453188419342041,581,700,68,39,103.0
2025-09-19 09:12:44,PS_count,5,,,,,
2025-09-19 09:12:47,PS,0.8737499713897705,734,612,119,119,238.0
2025-09-19 09:12:47,PS,0.8346590399742126,1161,561,87,78,164.75
2025-09-19 09:12:47,PS,0.832915723323822,630,698,79,43,116.57
2025-09-19 09:12:47,LDPE,0.7066732048988342,559,694,106,52,148.49
2025-09-19 09:12:47,PS,0.6920444965362549,822,586,54,53,107.0
2025-09-19 09:12:47,PS,0.4902265667915344,1027,580,51,88,133.99
2025-09-19 09:12:47,LDPE,0.40165871381759644,473,695,83,49,127.55
2025-09-19 09:12:47,PS_count,5,,,,,
2025-09-19 09:12:47,LDPE_count,2,,,,,
2025-09-19 09:12:50,PS,0.8625209331512451,632,700,77,40,111.0
2025-09-19 09:12:50,PS,0.6530844569206238,732,619,114,127,240.65
2025-09-19 09:12:50,PS,0.5782215595245361,817,585,52,56,107.93
2025-09-19 09:12:50,LDPE,0.5568587183952332,528,699,165,42,166.49
2025-09-19 09:12:50,PS,0.4158506989479065,1066,571,48,83,126.24
2025-09-19 09:12:50,PS_count,4,,,,,
2025-09-19 09:12:50,LDPE_count,1,,,,,
2025-09-19 09:12:53,PS,0.5492165088653564,1127,690,109,60,161.74
2025-09-19 09:12:53,PS_count,1,,,,,
2025-09-19 09:12:56,PS,0.7597342729568481,1122,559,128,108,235.15
2025-09-19 09:12:56,PS,0.7146647572517395,606,566,90,57,143.25
2025-09-19 09:12:56,PS,0.45328205823898315,570,623,98,144,237.59
2025-09-19 09:12:56,PS,0.42885589599609375,983,564,90,42,122.96
2025-09-19 09:12:56,PS_count,4,,,,,
2025-09-19 09:12:58,PS,0.9059798717498779,1088,577,143,109,249.7
2025-09-19 09:12:58,PS,0.8042269945144653,609,571,94,56,145.11
2025-09-19 09:12:58,PS,0.5859730839729309,1074,674,156,91,238.29
2025-09-19 09:12:58,PS,0.5646376609802246,958,615,102,95,196.88
2025-09-19 09:12:58,PS,0.5072940587997437,663,600,55,55,110.0
2025-09-19 09:12:58,PS_count,5,,,,,
2025-09-19 09:13:01,PS,0.8655267357826233,1086,583,135,100,232.38
2025-09-19 09:13:01,PS,0.7364474534988403,995,562,98,60,153.36
2025-09-19 09:13:01,LDPE,0.6508175730705261,1075,673,167,94,250.58
2025-09-19 09:13:01,PS,0.5997862219810486,608,631,113,173,279.64
2025-09-19 09:13:01,PS,0.47240084409713745,695,587,54,52,105.98
2025-09-19 09:13:01,PS,0.4178418517112732,962,627,113,108,220.94
2025-09-19 09:13:01,PS_count,5,,,,,
2025-09-19 09:13:01,LDPE_count,1,,,,,
2025-09-19 09:13:04,PS,0.9132817387580872,1088,576,138,115,251.95
2025-09-19 09:13:04,PS,0.80707186460495,514,697,81,45,120.75
2025-09-19 09:13:04,PS,0.7860198020935059,538,607,97,122,217.57
2025-09-19 09:13:04,PS,0.7057147026062012,960,618,104,89,192.42
2025-09-19 09:13:04,PS,0.6866374611854553,571,539,81,48,124.71
2025-09-19 09:13:04,PS,0.6542959809303284,995,562,104,61,159.3
2025-09-19 09:13:04,PS,0.48790377378463745,718,704,127,32,127.5
2025-09-19 09:13:04,LDPE,0.4777120351791382,1078,673,163,94,247.56
2025-09-19 09:13:04,PS_count,7,,,,,
2025-09-19 09:13:04,LDPE_count,1,,,,,
2025-09-19 09:13:07,PS,0.7469468712806702,677,591,54,51,104.96
2025-09-19 09:13:07,PS,0.7423128485679626,591,615,112,122,233.79
2025-09-19 09:13:07,PS,0.605495274066925,1050,613,52,87,134.52
2025-09-19 09:13:07,PS,0.4051017165184021,1185,601,91,83,173.82
2025-09-19 09:13:07,PS_count,4,,,,,
2025-09-19 09:13:10,PS,0.7952920794487,639,579,61,48,108.22
2025-09-19 09:13:10,PS,0.7371101379394531,592,521,89,31,105.05
2025-09-19 09:13:10,PS,0.6990777254104614,565,615,89,115,202.34
2025-09-19 09:13:10,PS,0.5391161441802979,1049,618,53,88,136.59
2025-09-19 09:13:10,PS_count,4,,,,,
2025-09-19 09:13:13,PS,0.7424224019050598,665,584,58,55,112.96
2025-09-19 09:13:13,PS,0.713219940662384,582,626,100,133,230.65
2025-09-19 09:13:13,PS,0.6729711294174194,609,526,90,32,107.33
2025-09-19 09:13:13,PS,0.5394114255905151,1108,695,115,50,151.66
2025-09-19 09:13:13,PS,0.4970605969429016,439,705,192,30,151.79
2025-09-19 09:13:13,PS_count,5,,,,,
2025-09-19 09:13:16,LDPE,0.7235991954803467,1114,667,201,105,290.55
2025-09-19 09:13:16,PS,0.7148977518081665,633,634,119,140,258.15
2025-09-19 09:13:16,PS,0.40221601724624634,465,704,203,31,158.66
2025-09-19 09:13:16,LDPE_count,1,,,,,
2025-09-19 09:13:16,PS_count,2,,,,,
2025-09-19 09:13:19,PS,0.8257771730422974,731,595,60,53,112.78
2025-09-19 09:13:19,PS,0.8068172335624695,681,567,91,52,137.58
2025-09-19 09:13:19,PS,0.6843560934066772,468,704,217,31,164.04
2025-09-19 09:13:19,PS,0.5838293433189392,1180,567,102,119,220.35
2025-09-19 09:13:19,LDPE,0.5474951267242432,1246,626,65,139,190.11
2025-09-19 09:13:19,LDPE,0.48546940088272095,1020,645,134,150,283.55
2025-09-19 09:13:19,PS,0.4221005439758301,656,627,141,131,271.82
2025-09-19 09:13:19,PS,0.40009862184524536,1246,702,66,35,96.12
2025-09-19 09:13:19,PS_count,6,,,,,
2025-09-19 09:13:19,LDPE_count,2,,,,,
2025-09-19 09:13:22,PS,0.8179189562797546,635,640,246,160,396.79
2025-09-19 09:13:22,PS,0.7874345779418945,1172,566,99,114,212.47
2025-09-19 09:13:22,PS,0.6922467350959778,1161,703,112,33,121.59
2025-09-19 09:13:22,PS,0.6918916702270508,1070,668,137,103,237.58
2025-09-19 09:13:22,PS_count,4,,,,,
2025-09-19 09:13:25,PS,0.7850468754768372,627,584,59,66,124.8
2025-09-19 09:13:25,PS,0.7055110931396484,543,613,125,135,259.81
2025-09-19 09:13:25,PS,0.6751009821891785,355,704,141,32,134.34
2025-09-19 09:13:25,LDPE,0.5246084332466125,1256,645,48,117,149.88
2025-09-19 09:13:25,PS,0.4601113200187683,434,697,89,46,127.97
2025-09-19 09:13:25,PS,0.4025723934173584,556,692,181,56,201.36
2025-09-19 09:13:25,PS_count,5,,,,,
2025-09-19 09:13:25,LDPE_count,1,,,,,
2025-09-19 09:13:27,PS,0.7958616018295288,511,629,99,145,239.62
2025-09-19 09:13:27,PS,0.6543938517570496,544,526,100,34,116.62
2025-09-19 09:13:27,LDPE,0.5981222987174988,1238,633,83,137,213.27
2025-09-19 09:13:27,PS,0.4635522961616516,594,583,63,56,118.79
2025-09-19 09:13:27,PS,0.419775128364563,1180,561,102,113,214.72
2025-09-19 09:13:27,PS_count,4,,,,,
2025-09-19 09:13:27,LDPE_count,1,,,,,
2025-09-19 09:13:31,PS,0.7214770317077637,678,589,56,52,107.93
2025-09-19 09:13:31,PS,0.6518728137016296,590,624,131,140,270.85
2025-09-19 09:13:31,PS,0.6219086050987244,1142,693,160,54,185.9
2025-09-19 09:13:31,PS,0.447482705116272,424,706,195,28,147.78
2025-09-19 09:13:31,PS_count,4,,,,,
2025-09-19 09:13:33,PS,0.8849577903747559,1097,587,93,93,186.0
